county,office,district,party,candidate,votes
Alcorn,U.S. House,1,Republican,Angela McGlowan,194
Benton,U.S. House,1,Republican,Angela McGlowan,28
Calhoun,U.S. House,1,Republican,Angela McGlowan,130
Chickasaw,U.S. House,1,Republican,Angela McGlowan,150
Choctaw,U.S. House,1,Republican,Angela McGlowan,85
Clay,U.S. House,1,Republican,Angela McGlowan,82
DeSoto,U.S. House,1,Republican,Angela McGlowan,"1,063"
Grenada,U.S. House,1,Republican,Angela McGlowan,97
ltawamba,U.S. House,1,Republican,Angela McGlowan,186
Lafayette,U.S. House,1,Republican,Angela McGlowan,789
Lee,U.S. House,1,Republican,Angela McGlowan,"1,072"
Lowndes,U.S. House,1,Republican,Angela McGlowan,475
Marshall,U.S. House,1,Republican,Angela McGlowan,128
Monroe,U.S. House,1,Republican,Angela McGlowan,210
Panola,U.S. House,1,Republican,Angela McGlowan,88
Pontotoc,U.S. House,1,Republican,Angela McGlowan,267
prentiss,U.S. House,1,Republican,Angela McGlowan,94
Tate,U.S. House,1,Republican,Angela McGlowan,183
Tippah,U.S. House,1,Republican,Angela McGlowan,118
Tishomingo,U.S. House,1,Republican,Angela McGlowan,101
Union,U.S. House,1,Republican,Angela McGlowan,244
Webster,U.S. House,1,Republican,Angela McGlowan,73
Winston,U.S. House,1,Republican,Angela McGlowan,0
Yalobusha,U.S. House,1,Republican,Angela McGlowan,67
,U.S. House,1,Republican,Angela McGlowan,"5,924"
Alcorn,U.S. House,1,Republican,Alan Nunnelee,724
Benton,U.S. House,1,Republican,Alan Nunnelee,104
Calhoun,U.S. House,1,Republican,Alan Nunnelee,357
Chickasaw,U.S. House,1,Republican,Alan Nunnelee,320
Choctaw,U.S. House,1,Republican,Alan Nunnelee,302
Clay,U.S. House,1,Republican,Alan Nunnelee,563
DeSoto,U.S. House,1,Republican,Alan Nunnelee,"2,962"
Grenada,U.S. House,1,Republican,Alan Nunnelee,649
ltawamba,U.S. House,1,Republican,Alan Nunnelee,604
Lafayette,U.S. House,1,Republican,Alan Nunnelee,"1,015"
Lee,U.S. House,1,Republican,Alan Nunnelee,"4,175"
Lowndes,U.S. House,1,Republican,Alan Nunnelee,"1,924"
Marshall,U.S. House,1,Republican,Alan Nunnelee,339
Monroe,U.S. House,1,Republican,Alan Nunnelee,893
Panola,U.S. House,1,Republican,Alan Nunnelee,648
Pontotoc,U.S. House,1,Republican,Alan Nunnelee,"1,040"
prentiss,U.S. House,1,Republican,Alan Nunnelee,629
Tate,U.S. House,1,Republican,Alan Nunnelee,539
Tippah,U.S. House,1,Republican,Alan Nunnelee,545
Tishomingo,U.S. House,1,Republican,Alan Nunnelee,480
Union,U.S. House,1,Republican,Alan Nunnelee,884
Webster,U.S. House,1,Republican,Alan Nunnelee,251
Winston,U.S. House,1,Republican,Alan Nunnelee,10
Yalobusha,U.S. House,1,Republican,Alan Nunnelee,279
,U.S. House,1,Republican,Alan Nunnelee,"20,236"
Alcorn,U.S. House,1,Republican,Henry Ross,650
Benton,U.S. House,1,Republican,Henry Ross,59
Calhoun,U.S. House,1,Republican,Henry Ross,356
Chickasaw,U.S. House,1,Republican,Henry Ross,398
Choctaw,U.S. House,1,Republican,Henry Ross,235
Clay,U.S. House,1,Republican,Henry Ross,353
DeSoto,U.S. House,1,Republican,Henry Ross,"2,678"
Grenada,U.S. House,1,Republican,Henry Ross,223
ltawamba,U.S. House,1,Republican,Henry Ross,426
Lafayette,U.S. House,1,Republican,Henry Ross,409
Lee,U.S. House,1,Republican,Henry Ross,"1,307"
Lowndes,U.S. House,1,Republican,Henry Ross,"1,335"
Marshall,U.S. House,1,Republican,Henry Ross,515
Monroe,U.S. House,1,Republican,Henry Ross,422
Panola,U.S. House,1,Republican,Henry Ross,97
Pontotoc,U.S. House,1,Republican,Henry Ross,590
prentiss,U.S. House,1,Republican,Henry Ross,235
Tate,U.S. House,1,Republican,Henry Ross,452
Tippah,U.S. House,1,Republican,Henry Ross,293
Tishomingo,U.S. House,1,Republican,Henry Ross,201
Union,U.S. House,1,Republican,Henry Ross,481
Webster,U.S. House,1,Republican,Henry Ross,"1,006"
Winston,U.S. House,1,Republican,Henry Ross,0
Yalobusha,U.S. House,1,Republican,Henry Ross,173
,U.S. House,1,Republican,Henry Ross,"12,894"
Attala,U.S. House,2,Republican,George Bailey,86
Bolivar,U.S. House,2,Republican,George Bailey,45
Carroll,U.S. House,2,Republican,George Bailey,49
Claiborne,U.S. House,2,Republican,George Bailey,4
Coahoma,U.S. House,2,Republican,George Bailey,83
Copiah,U.S. House,2,Republican,George Bailey,208
Hinds,U.S. House,2,Republican,George Bailey,736
Holmes,U.S. House,2,Republican,George Bailey,23
Humphreys,U.S. House,2,Republican,George Bailey,14
Issaquena,U.S. House,2,Republican,George Bailey,4
Jefferson,U.S. House,2,Republican,George Bailey,14
Leake,U.S. House,2,Republican,George Bailey,49
Leflore,U.S. House,2,Republican,George Bailey,67
Madison,U.S. House,2,Republican,George Bailey,61
Montgomery,U.S. House,2,Republican,George Bailey,72
Quitman,U.S. House,2,Republican,George Bailey,21
Sharkey,U.S. House,2,Republican,George Bailey,16
Sunflower,U.S. House,2,Republican,George Bailey,59
Tallahatchie,U.S. House,2,Republican,George Bailey,80
Tunica,U.S. House,2,Republican,George Bailey,11
Warren,U.S. House,2,Republican,George Bailey,112
Washington,U.S. House,2,Republican,George Bailey,85
Yazoo,U.S. House,2,Republican,George Bailey,58
,U.S. House,2,Republican,George Bailey,"1,957"
Attala,U.S. House,2,Republican,Richard Cook,156
Bolivar,U.S. House,2,Republican,Richard Cook,34
Carroll,U.S. House,2,Republican,Richard Cook,97
Claiborne,U.S. House,2,Republican,Richard Cook,5
Coahoma,U.S. House,2,Republican,Richard Cook,45
Copiah,U.S. House,2,Republican,Richard Cook,181
Hinds,U.S. House,2,Republican,Richard Cook,726
Holmes,U.S. House,2,Republican,Richard Cook,29
Humphreys,U.S. House,2,Republican,Richard Cook,22
Issaquena,U.S. House,2,Republican,Richard Cook,10
Jefferson,U.S. House,2,Republican,Richard Cook,43
Leake,U.S. House,2,Republican,Richard Cook,59
Leflore,U.S. House,2,Republican,Richard Cook,47
Madison,U.S. House,2,Republican,Richard Cook,110
Montgomery,U.S. House,2,Republican,Richard Cook,80
Quitman,U.S. House,2,Republican,Richard Cook,7
Sharkey,U.S. House,2,Republican,Richard Cook,5
Sunflower,U.S. House,2,Republican,Richard Cook,68
Tallahatchie,U.S. House,2,Republican,Richard Cook,61
Tunica,U.S. House,2,Republican,Richard Cook,10
Warren,U.S. House,2,Republican,Richard Cook,157
Washington,U.S. House,2,Republican,Richard Cook,92
Yazoo,U.S. House,2,Republican,Richard Cook,188
,U.S. House,2,Republican,Richard Cook,"2,232"
Attala,U.S. House,2,Republican,Bill Marcy,40
Bolivar,U.S. House,2,Republican,Bill Marcy,128
Carroll,U.S. House,2,Republican,Bill Marcy,126
Claiborne,U.S. House,2,Republican,Bill Marcy,2
Coahoma,U.S. House,2,Republican,Bill Marcy,60
Copiah,U.S. House,2,Republican,Bill Marcy,160
Hinds,U.S. House,2,Republican,Bill Marcy,311
Holmes,U.S. House,2,Republican,Bill Marcy,19
Humphreys,U.S. House,2,Republican,Bill Marcy,14
Issaquena,U.S. House,2,Republican,Bill Marcy,2
Jefferson,U.S. House,2,Republican,Bill Marcy,5
Leake,U.S. House,2,Republican,Bill Marcy,48
Leflore,U.S. House,2,Republican,Bill Marcy,142
Madison,U.S. House,2,Republican,Bill Marcy,163
Montgomery,U.S. House,2,Republican,Bill Marcy,47
Quitman,U.S. House,2,Republican,Bill Marcy,43
Sharkey,U.S. House,2,Republican,Bill Marcy,18
Sunflower,U.S. House,2,Republican,Bill Marcy,108
Tallahatchie,U.S. House,2,Republican,Bill Marcy,47
Tunica,U.S. House,2,Republican,Bill Marcy,4
Warren,U.S. House,2,Republican,Bill Marcy,537
Washington,U.S. House,2,Republican,Bill Marcy,143
Yazoo,U.S. House,2,Republican,Bill Marcy,64
,U.S. House,2,Republican,Bill Marcy,"2,231"
Clarke,U.S. House,4,Republican,Steven Palazzo,238
Forrest,U.S. House,4,Republican,Steven Palazzo,"1,655"
George,U.S. House,4,Republican,Steven Palazzo,365
Greene,U.S. House,4,Republican,Steven Palazzo,192
Hancock,U.S. House,4,Republican,Steven Palazzo,507
Harrison,U.S. House,4,Republican,Steven Palazzo,"3,553"
Jackson,U.S. House,4,Republican,Steven Palazzo,"2,621"
Jasper,U.S. House,4,Republican,Steven Palazzo,156
Jones,U.S. House,4,Republican,Steven Palazzo,"1,916"
Lamar,U.S. House,4,Republican,Steven Palazzo,"1,988"
Marion,U.S. House,4,Republican,Steven Palazzo,307
Pearl River,U.S. House,4,Republican,Steven Palazzo,"1,323"
Perry,U.S. House,4,Republican,Steven Palazzo,177
Stone,U.S. House,4,Republican,Steven Palazzo,287
Wayne,U.S. House,4,Republican,Steven Palazzo,271
,U.S. House,4,Republican,Steven Palazzo,159556
Clarke,U.S. House,4,Republican,Joe Tegerdine,403
Forrest,U.S. House,4,Republican,Joe Tegerdine,"1,544"
George,U.S. House,4,Republican,Joe Tegerdine,354
Greene,U.S. House,4,Republican,Joe Tegerdine,200
Hancock,U.S. House,4,Republican,Joe Tegerdine,405
Harrison,U.S. House,4,Republican,Joe Tegerdine,"1,541"
Jackson,U.S. House,4,Republican,Joe Tegerdine,11755
Jasper,U.S. House,4,Republican,Joe Tegerdine,119
Jones,U.S. House,4,Republican,Joe Tegerdine,836
Lamar,U.S. House,4,Republican,Joe Tegerdine,"1,400"
Marion,U.S. House,4,Republican,Joe Tegerdine,128
Pearl River,U.S. House,4,Republican,Joe Tegerdine,"1,948"
Perry,U.S. House,4,Republican,Joe Tegerdine,309
Stone,U.S. House,4,Republican,Joe Tegerdine,193
Wayne,U.S. House,4,Republican,Joe Tegerdine,528
,U.S. House,4,Republican,Joe Tegerdine,"11,663"
Adams,U.S. House,3,Democrat,Joel L. Gill,99
Adams,U.S. House,3,Democrat,James D. Jackson,175
Adams,U.S. House,3,Democrat,Shawn O'Hara,70
Amite,U.S. House,3,Democrat,Joel L. Gill,154
Amite,U.S. House,3,Democrat,James D. Jackson,83
Amite,U.S. House,3,Democrat,Shawn O'Hara,53
Covington,U.S. House,3,Democrat,Joel L. Gill,128
Covington,U.S. House,3,Democrat,James D. Jackson,85
Covington,U.S. House,3,Democrat,Shawn O'Hara,62
Franklin,U.S. House,3,Democrat,Joel L. Gill,143
Franklin,U.S. House,3,Democrat,James D. Jackson,31
Franklin,U.S. House,3,Democrat,Shawn O'Hara,34
Hinds,U.S. House,3,Democrat,Joel L. Gill,176
Hinds,U.S. House,3,Democrat,James D. Jackson,35
Hinds,U.S. House,3,Democrat,Shawn O'Hara,40
Jasper,U.S. House,3,Democrat,Joel L. Gill,54
Jasper,U.S. House,3,Democrat,James D. Jackson,19
Jasper,U.S. House,3,Democrat,Shawn O'Hara,20
Jefferson Davis,U.S. House,3,Democrat,Joel L. Gill,161
Jefferson Davis,U.S. House,3,Democrat,James D. Jackson,89
Jefferson Davis,U.S. House,3,Democrat,Shawn O'Hara,52
Jones,U.S. House,3,Democrat,Joel L. Gill,17
Jones,U.S. House,3,Democrat,James D. Jackson,7
Jones,U.S. House,3,Democrat,Shawn O'Hara,11
Kemper,U.S. House,3,Democrat,Joel L. Gill,113
Kemper,U.S. House,3,Democrat,James D. Jackson,79
Kemper,U.S. House,3,Democrat,Shawn O'Hara,27
Lauderdale,U.S. House,3,Democrat,Joel L. Gill,187
Lauderdale,U.S. House,3,Democrat,James D. Jackson,117
Lauderdale,U.S. House,3,Democrat,Shawn O'Hara,51
Lawrence,U.S. House,3,Democrat,Joel L. Gill,142
Lawrence,U.S. House,3,Democrat,James D. Jackson,81
Lawrence,U.S. House,3,Democrat,Shawn O'Hara,57
Leake,U.S. House,3,Democrat,Joel L. Gill,102
Leake,U.S. House,3,Democrat,James D. Jackson,20
Leake,U.S. House,3,Democrat,Shawn O'Hara,38
Lincoln,U.S. House,3,Democrat,Joel L. Gill,179
Lincoln,U.S. House,3,Democrat,James D. Jackson,95
Lincoln,U.S. House,3,Democrat,Shawn O'Hara,70
Madison,U.S. House,3,Democrat,Joel L. Gill,187
Madison,U.S. House,3,Democrat,James D. Jackson,81
Madison,U.S. House,3,Democrat,Shawn O'Hara,86
Marion,U.S. House,3,Democrat,Joel L. Gill,56
Marion,U.S. House,3,Democrat,James D. Jackson,92
Marion,U.S. House,3,Democrat,Shawn O'Hara,51
Neshoba,U.S. House,3,Democrat,Joel L. Gill,174
Neshoba,U.S. House,3,Democrat,James D. Jackson,67
Neshoba,U.S. House,3,Democrat,Shawn O'Hara,47
Newton,U.S. House,3,Democrat,Joel L. Gill,122
Newton,U.S. House,3,Democrat,James D. Jackson,42
Newton,U.S. House,3,Democrat,Shawn O'Hara,14
Noxubee,U.S. House,3,Democrat,Joel L. Gill,65
Noxubee,U.S. House,3,Democrat,James D. Jackson,41
Noxubee,U.S. House,3,Democrat,Shawn O'Hara,48
Oktibbeha,U.S. House,3,Democrat,Joel L. Gill,261
Oktibbeha,U.S. House,3,Democrat,James D. Jackson,185
Oktibbeha,U.S. House,3,Democrat,Shawn O'Hara,87
Pike,U.S. House,3,Democrat,Joel L. Gill,182
Pike,U.S. House,3,Democrat,James D. Jackson,168
Pike,U.S. House,3,Democrat,Shawn O'Hara,49
Rankin,U.S. House,3,Democrat,Joel L. Gill,284
Rankin,U.S. House,3,Democrat,James D. Jackson,84
Rankin,U.S. House,3,Democrat,Shawn O'Hara,90
Scott,U.S. House,3,Democrat,Joel L. Gill,133
Scott,U.S. House,3,Democrat,James D. Jackson,66
Scott,U.S. House,3,Democrat,Shawn O'Hara,61
Simpson,U.S. House,3,Democrat,Joel L. Gill,180
Simpson,U.S. House,3,Democrat,James D. Jackson,75
Simpson,U.S. House,3,Democrat,Shawn O'Hara,53
Smith,U.S. House,3,Democrat,Joel L. Gill,189
Smith,U.S. House,3,Democrat,James D. Jackson,105
Smith,U.S. House,3,Democrat,Shawn O'Hara,70
Walthall,U.S. House,3,Democrat,Joel L. Gill,94
Walthall,U.S. House,3,Democrat,James D. Jackson,80
Walthall,U.S. House,3,Democrat,Shawn O'Hara,36
Webster,U.S. House,3,Democrat,Joel L. Gill,4
Webster,U.S. House,3,Democrat,James D. Jackson,4
Webster,U.S. House,3,Democrat,Shawn O'Hara,2
Wilkinson,U.S. House,3,Democrat,Joel L. Gill,29
Wilkinson,U.S. House,3,Democrat,James D. Jackson,66
Wilkinson,U.S. House,3,Democrat,Shawn O'Hara,17
Winston,U.S. House,3,Democrat,Joel L. Gill,190
Winston,U.S. House,3,Democrat,James D. Jackson,66
Winston,U.S. House,3,Democrat,Shawn O'Hara,32
,U.S. House,3,Democrat,Joel L. Gill,3805
,U.S. House,3,Democrat,James D. Jackson,2138
,U.S. House,3,Democrat,Shawn O'Hara,1328