county,precinct,office,district,candidate,party,votes,winner
Grenada,Mt Nebo Parker's Grocery,Commissioner of Insurance,,Louis Fondren,D,0,
Grenada,Mt Nebo Parker's Grocery,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Mike Chaney,R,154,
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Louis Fondren,D,221,
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Barbara Dale Washer,Reform,15,
Grenada,Geeslin,Commissioner of Insurance,,Mike Chaney,R,538,
Grenada,Geeslin,Commissioner of Insurance,,Louis Fondren,D,86,
Grenada,Geeslin,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Grenada,Hardy,Commissioner of Insurance,,Mike Chaney,R,0,
Grenada,Hardy,Commissioner of Insurance,,Louis Fondren,D,0,
Grenada,Hardy,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Grenada,Box 1,State Senate,8,Patsy Gregory,R,366,
Grenada,Box 1,State Senate,8,Russell R. Jolly,D,187,
Grenada,Box 2 Grenada Co Office,State Senate,8,Patsy Gregory,R,155,
Grenada,Box 2 Grenada Co Office,State Senate,8,Russell R. Jolly,D,363,
Grenada,Box 3 City Auditorium,State Senate,8,Patsy Gregory,R,71,
Grenada,Box 3 City Auditorium,State Senate,8,Russell R. Jolly,D,240,
Grenada,Box 4,State Senate,8,Patsy Gregory,R,11,
Grenada,Box 4,State Senate,8,Russell R. Jolly,D,43,
Grenada,Box 5,State Senate,8,Patsy Gregory,R,410,
Grenada,Box 5,State Senate,8,Russell R. Jolly,D,271,
Grenada,Elliott Vol Fire Station,State Senate,8,Patsy Gregory,R,143,
Grenada,Elliott Vol Fire Station,State Senate,8,Russell R. Jolly,D,102,
Grenada,Gore Springs Comm Center,State Senate,8,Patsy Gregory,R,197,
Grenada,Gore Springs Comm Center,State Senate,8,Russell R. Jolly,D,153,
Grenada,Futheyville 1st Pentecost,State Senate,8,Patsy Gregory,R,257,
Grenada,Futheyville 1st Pentecost,State Senate,8,Russell R. Jolly,D,182,
Grenada,Providence Gore Spr Comm,State Senate,8,Patsy Gregory,R,0,
Grenada,Providence Gore Spr Comm,State Senate,8,Russell R. Jolly,D,0,
Grenada,Mt Nebo Parker's Grocery,State Senate,8,Patsy Gregory,R,0,
Grenada,Mt Nebo Parker's Grocery,State Senate,8,Russell R. Jolly,D,0,
Grenada,Pleasant Grove Commun Cen,State Senate,8,Patsy Gregory,R,139,
Grenada,Pleasant Grove Commun Cen,State Senate,8,Russell R. Jolly,D,255,
Grenada,Geeslin,State Senate,8,Patsy Gregory,R,132,
Grenada,Geeslin,State Senate,8,Russell R. Jolly,D,96,
Grenada,Hardy,State Senate,8,Patsy Gregory,R,0,
Grenada,Hardy,State Senate,8,Russell R. Jolly,D,0,
Grenada,Box 3 City Auditorium,State Senate,14,Lydia Graves Chassaniol,R,132,
Grenada,Box 3 City Auditorium,State Senate,14,Carlos E. Moore,D,424,
Grenada,Holcomb Community Center,State Senate,14,Lydia Graves Chassaniol,R,391,
Grenada,Holcomb Community Center,State Senate,14,Carlos E. Moore,D,118,
Grenada,Box 4,State Senate,14,Lydia Graves Chassaniol,R,192,
Grenada,Box 4,State Senate,14,Carlos E. Moore,D,823,
Grenada,Box 5,State Senate,14,Lydia Graves Chassaniol,R,220,
Grenada,Box 5,State Senate,14,Carlos E. Moore,D,36,
Grenada,Tie Plant,State Senate,14,Lydia Graves Chassaniol,R,527,
Grenada,Tie Plant,State Senate,14,Carlos E. Moore,D,255,
Grenada,Sweethome Hol #2 Fire Stat,State Senate,14,Lydia Graves Chassaniol,R,166,
Grenada,Sweethome Hol #2 Fire Stat,State Senate,14,Carlos E. Moore,D,58,
Grenada,Geeslin,State Senate,14,Lydia Graves Chassaniol,R,330,
Grenada,Geeslin,State Senate,14,Carlos E. Moore,D,84,
Grenada,Box 1,State House,24,Sidney W. Bondurant,R,432,
Grenada,Box 1,State House,24,Kevin Horan,D,125,
Grenada,Box 2 Grenada Co Office,State House,24,Sidney W. Bondurant,R,199,
Grenada,Box 2 Grenada Co Office,State House,24,Kevin Horan,D,328,
Grenada,Box 3 City Auditorium,State House,24,Sidney W. Bondurant,R,225,
Grenada,Box 3 City Auditorium,State House,24,Kevin Horan,D,653,
Grenada,Holcomb Community Center,State House,24,Sidney W. Bondurant,R,289,
Grenada,Holcomb Community Center,State House,24,Kevin Horan,D,151,
Grenada,Box 4,State House,24,Sidney W. Bondurant,R,203,
Grenada,Box 4,State House,24,Kevin Horan,D,882,
Grenada,Box 5,State House,24,Sidney W. Bondurant,R,396,
Grenada,Box 5,State House,24,Kevin Horan,D,198,
Grenada,Tie Plant,State House,24,Sidney W. Bondurant,R,157,
Grenada,Tie Plant,State House,24,Kevin Horan,D,157,
Grenada,Elliott Vol Fire Station,State House,24,Sidney W. Bondurant,R,111,
Grenada,Elliott Vol Fire Station,State House,24,Kevin Horan,D,57,
Grenada,Sweethome Hol #2 Fire Stat,State House,24,Sidney W. Bondurant,R,38,
Grenada,Sweethome Hol #2 Fire Stat,State House,24,Kevin Horan,D,39,
Grenada,Gore Springs Comm Center,State House,24,Sidney W. Bondurant,R,140,
Grenada,Gore Springs Comm Center,State House,24,Kevin Horan,D,87,
Grenada,Futheyville 1st Pentecost,State House,24,Sidney W. Bondurant,R,277,
Grenada,Futheyville 1st Pentecost,State House,24,Kevin Horan,D,172,
Grenada,Mt Nebo Parker's Grocery,State House,24,Sidney W. Bondurant,R,0,
Grenada,Mt Nebo Parker's Grocery,State House,24,Kevin Horan,D,0,
Grenada,Pleasant Grove Commun Cen,State House,24,Sidney W. Bondurant,R,133,
Grenada,Pleasant Grove Commun Cen,State House,24,Kevin Horan,D,264,
Grenada,Geeslin,State House,24,Sidney W. Bondurant,R,481,
Grenada,Geeslin,State House,24,Kevin Horan,D,169,
Grenada,Hardy,State House,24,Sidney W. Bondurant,R,0,
Grenada,Hardy,State House,24,Kevin Horan,D,0,
Grenada,Gore Springs Comm Center,State House,35,Joey Hood,R,112,
Grenada,Gore Springs Comm Center,State House,35,"Jan R. 'Jay' Butler, Jr.",L,8,
Grenada,Providence Gore Spr Comm,State House,35,Joey Hood,R,0,
Grenada,Providence Gore Spr Comm,State House,35,"Jan R. 'Jay' Butler, Jr.",L,0,
Grenada,Holcomb Community Center,State House,46,Bobby B. Howell,R,65,
Grenada,Box 5,State House,46,Bobby B. Howell,R,326,
Grenada,Tie Plant,State House,46,Bobby B. Howell,R,412,
Grenada,Elliott Vol Fire Station,State House,46,Bobby B. Howell,R,73,
Grenada,Sweethome Hol #2 Fire Stat,State House,46,Bobby B. Howell,R,130,
Grenada,Box 1,Measure No. 26 - Definition of a person,,Yes,,297,
Grenada,Box 2 Grenada Co Office,Measure No. 26 - Definition of a person,,Yes,,194,
Grenada,Box 3 City Auditorium,Measure No. 26 - Definition of a person,,Yes,,253,
Grenada,Holcomb Community Center,Measure No. 26 - Definition of a person,,Yes,,238,
Grenada,Box 4,Measure No. 26 - Definition of a person,,Yes,,289,
Grenada,Box 5,Measure No. 26 - Definition of a person,,Yes,,449,
Grenada,Tie Plant,Measure No. 26 - Definition of a person,,Yes,,349,
Grenada,Elliott Vol Fire Station,Measure No. 26 - Definition of a person,,Yes,,133,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 26 - Definition of a person,,Yes,,112,
Grenada,Gore Springs Comm Center,Measure No. 26 - Definition of a person,,Yes,,166,
Grenada,Futheyville 1st Pentecost,Measure No. 26 - Definition of a person,,Yes,,189,
Grenada,Providence Gore Spr Comm,Measure No. 26 - Definition of a person,,Yes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 26 - Definition of a person,,Yes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 26 - Definition of a person,,Yes,,155,
Grenada,Geeslin,Measure No. 26 - Definition of a person,,Yes,,398,
Grenada,Hardy,Measure No. 26 - Definition of a person,,Yes,,0,
Grenada,Box 1,Measure No. 26 - Definition of a person,,No,,256,
Grenada,Box 2 Grenada Co Office,Measure No. 26 - Definition of a person,,No,,309,
Grenada,Box 3 City Auditorium,Measure No. 26 - Definition of a person,,No,,598,
Grenada,Holcomb Community Center,Measure No. 26 - Definition of a person,,No,,261,
Grenada,Box 4,Measure No. 26 - Definition of a person,,No,,750,
Grenada,Box 5,Measure No. 26 - Definition of a person,,No,,475,
Grenada,Tie Plant,Measure No. 26 - Definition of a person,,No,,413,
Grenada,Elliott Vol Fire Station,Measure No. 26 - Definition of a person,,No,,110,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 26 - Definition of a person,,No,,112,
Grenada,Gore Springs Comm Center,Measure No. 26 - Definition of a person,,No,,177,
Grenada,Futheyville 1st Pentecost,Measure No. 26 - Definition of a person,,No,,243,
Grenada,Providence Gore Spr Comm,Measure No. 26 - Definition of a person,,No,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 26 - Definition of a person,,No,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 26 - Definition of a person,,No,,223,
Grenada,Geeslin,Measure No. 26 - Definition of a person,,No,,244,
Grenada,Hardy,Measure No. 26 - Definition of a person,,No,,0,
Grenada,Box 1,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Box 2 Grenada Co Office,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Box 3 City Auditorium,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Holcomb Community Center,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Box 4,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Box 5,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Tie Plant,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Elliott Vol Fire Station,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Gore Springs Comm Center,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Futheyville 1st Pentecost,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Providence Gore Spr Comm,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Geeslin,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Hardy,Measure No. 26 - Definition of a person,,Over Votes,,0,
Grenada,Box 1,Measure No. 26 - Definition of a person,,Under Votes,,1,
Grenada,Box 2 Grenada Co Office,Measure No. 26 - Definition of a person,,Under Votes,,32,
Grenada,Box 3 City Auditorium,Measure No. 26 - Definition of a person,,Under Votes,,36,
Grenada,Holcomb Community Center,Measure No. 26 - Definition of a person,,Under Votes,,5,
Grenada,Box 4,Measure No. 26 - Definition of a person,,Under Votes,,62,
Grenada,Box 5,Measure No. 26 - Definition of a person,,Under Votes,,3,
Grenada,Tie Plant,Measure No. 26 - Definition of a person,,Under Votes,,15,
Grenada,Elliott Vol Fire Station,Measure No. 26 - Definition of a person,,Under Votes,,3,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 26 - Definition of a person,,Under Votes,,1,
Grenada,Gore Springs Comm Center,Measure No. 26 - Definition of a person,,Under Votes,,1,
Grenada,Futheyville 1st Pentecost,Measure No. 26 - Definition of a person,,Under Votes,,23,
Grenada,Providence Gore Spr Comm,Measure No. 26 - Definition of a person,,Under Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 26 - Definition of a person,,Under Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 26 - Definition of a person,,Under Votes,,8,
Grenada,Geeslin,Measure No. 26 - Definition of a person,,Under Votes,,14,
Grenada,Hardy,Measure No. 26 - Definition of a person,,Under Votes,,0,
Grenada,Box 1,Measure No. 27 - Voter ID,,Yes,,479,
Grenada,Box 2 Grenada Co Office,Measure No. 27 - Voter ID,,Yes,,237,
Grenada,Box 3 City Auditorium,Measure No. 27 - Voter ID,,Yes,,324,
Grenada,Holcomb Community Center,Measure No. 27 - Voter ID,,Yes,,375,
Grenada,Box 4,Measure No. 27 - Voter ID,,Yes,,277,
Grenada,Box 5,Measure No. 27 - Voter ID,,Yes,,726,
Grenada,Tie Plant,Measure No. 27 - Voter ID,,Yes,,521,
Grenada,Elliott Vol Fire Station,Measure No. 27 - Voter ID,,Yes,,183,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 27 - Voter ID,,Yes,,157,
Grenada,Gore Springs Comm Center,Measure No. 27 - Voter ID,,Yes,,251,
Grenada,Futheyville 1st Pentecost,Measure No. 27 - Voter ID,,Yes,,325,
Grenada,Providence Gore Spr Comm,Measure No. 27 - Voter ID,,Yes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 27 - Voter ID,,Yes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 27 - Voter ID,,Yes,,178,
Grenada,Geeslin,Measure No. 27 - Voter ID,,Yes,,510,
Grenada,Hardy,Measure No. 27 - Voter ID,,Yes,,0,
Grenada,Box 1,Measure No. 27 - Voter ID,,No,,73,
Grenada,Box 2 Grenada Co Office,Measure No. 27 - Voter ID,,No,,275,
Grenada,Box 3 City Auditorium,Measure No. 27 - Voter ID,,No,,538,
Grenada,Holcomb Community Center,Measure No. 27 - Voter ID,,No,,137,
Grenada,Box 4,Measure No. 27 - Voter ID,,No,,793,
Grenada,Box 5,Measure No. 27 - Voter ID,,No,,210,
Grenada,Tie Plant,Measure No. 27 - Voter ID,,No,,242,
Grenada,Elliott Vol Fire Station,Measure No. 27 - Voter ID,,No,,61,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 27 - Voter ID,,No,,71,
Grenada,Gore Springs Comm Center,Measure No. 27 - Voter ID,,No,,99,
Grenada,Futheyville 1st Pentecost,Measure No. 27 - Voter ID,,No,,120,
Grenada,Providence Gore Spr Comm,Measure No. 27 - Voter ID,,No,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 27 - Voter ID,,No,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 27 - Voter ID,,No,,205,
Grenada,Geeslin,Measure No. 27 - Voter ID,,No,,134,
Grenada,Hardy,Measure No. 27 - Voter ID,,No,,0,
Grenada,Box 1,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Box 2 Grenada Co Office,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Box 3 City Auditorium,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Holcomb Community Center,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Box 4,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Box 5,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Tie Plant,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Elliott Vol Fire Station,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Gore Springs Comm Center,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Futheyville 1st Pentecost,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Providence Gore Spr Comm,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Geeslin,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Hardy,Measure No. 27 - Voter ID,,Over Votes,,0,
Grenada,Box 1,Measure No. 27 - Voter ID,,Under Votes,,12,
Grenada,Box 2 Grenada Co Office,Measure No. 27 - Voter ID,,Under Votes,,23,
Grenada,Box 3 City Auditorium,Measure No. 27 - Voter ID,,Under Votes,,25,
Grenada,Holcomb Community Center,Measure No. 27 - Voter ID,,Under Votes,,6,
Grenada,Box 4,Measure No. 27 - Voter ID,,Under Votes,,31,
Grenada,Box 5,Measure No. 27 - Voter ID,,Under Votes,,2,
Grenada,Tie Plant,Measure No. 27 - Voter ID,,Under Votes,,1,
Grenada,Elliott Vol Fire Station,Measure No. 27 - Voter ID,,Under Votes,,3,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 27 - Voter ID,,Under Votes,,1,
Grenada,Gore Springs Comm Center,Measure No. 27 - Voter ID,,Under Votes,,1,
Grenada,Futheyville 1st Pentecost,Measure No. 27 - Voter ID,,Under Votes,,10,
Grenada,Providence Gore Spr Comm,Measure No. 27 - Voter ID,,Under Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 27 - Voter ID,,Under Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 27 - Voter ID,,Under Votes,,17,
Grenada,Geeslin,Measure No. 27 - Voter ID,,Under Votes,,22,
Grenada,Hardy,Measure No. 27 - Voter ID,,Under Votes,,0,
Grenada,Box 1,Measure No. 31 - Eminent Domain,,Yes,,442,
Grenada,Box 2 Grenada Co Office,Measure No. 31 - Eminent Domain,,Yes,,380,
Grenada,Box 3 City Auditorium,Measure No. 31 - Eminent Domain,,Yes,,571,
Grenada,Holcomb Community Center,Measure No. 31 - Eminent Domain,,Yes,,441,
Grenada,Box 4,Measure No. 31 - Eminent Domain,,Yes,,750,
Grenada,Box 5,Measure No. 31 - Eminent Domain,,Yes,,732,
Grenada,Tie Plant,Measure No. 31 - Eminent Domain,,Yes,,595,
Grenada,Elliott Vol Fire Station,Measure No. 31 - Eminent Domain,,Yes,,197,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 31 - Eminent Domain,,Yes,,172,
Grenada,Gore Springs Comm Center,Measure No. 31 - Eminent Domain,,Yes,,297,
Grenada,Futheyville 1st Pentecost,Measure No. 31 - Eminent Domain,,Yes,,356,
Grenada,Providence Gore Spr Comm,Measure No. 31 - Eminent Domain,,Yes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 31 - Eminent Domain,,Yes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 31 - Eminent Domain,,Yes,,33,
Grenada,Geeslin,Measure No. 31 - Eminent Domain,,Yes,,546,
Grenada,Hardy,Measure No. 31 - Eminent Domain,,Yes,,0,
Grenada,Box 1,Measure No. 31 - Eminent Domain,,No,,115,
Grenada,Box 2 Grenada Co Office,Measure No. 31 - Eminent Domain,,No,,137,
Grenada,Box 3 City Auditorium,Measure No. 31 - Eminent Domain,,No,,296,
Grenada,Holcomb Community Center,Measure No. 31 - Eminent Domain,,No,,70,
Grenada,Box 4,Measure No. 31 - Eminent Domain,,No,,314,
Grenada,Box 5,Measure No. 31 - Eminent Domain,,No,,200,
Grenada,Tie Plant,Measure No. 31 - Eminent Domain,,No,,180,
Grenada,Elliott Vol Fire Station,Measure No. 31 - Eminent Domain,,No,,48,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 31 - Eminent Domain,,No,,52,
Grenada,Gore Springs Comm Center,Measure No. 31 - Eminent Domain,,No,,58,
Grenada,Futheyville 1st Pentecost,Measure No. 31 - Eminent Domain,,No,,91,
Grenada,Providence Gore Spr Comm,Measure No. 31 - Eminent Domain,,No,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 31 - Eminent Domain,,No,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 31 - Eminent Domain,,No,,79,
Grenada,Geeslin,Measure No. 31 - Eminent Domain,,No,,106,
Grenada,Hardy,Measure No. 31 - Eminent Domain,,No,,0,
Grenada,Box 1,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Box 2 Grenada Co Office,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Box 3 City Auditorium,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Holcomb Community Center,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Box 4,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Box 5,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Tie Plant,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Elliott Vol Fire Station,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Gore Springs Comm Center,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Futheyville 1st Pentecost,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Providence Gore Spr Comm,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Geeslin,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Hardy,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Grenada,Box 1,Measure No. 31 - Eminent Domain,,Under Votes,,7,
Grenada,Box 2 Grenada Co Office,Measure No. 31 - Eminent Domain,,Under Votes,,18,
Grenada,Box 3 City Auditorium,Measure No. 31 - Eminent Domain,,Under Votes,,20,
Grenada,Holcomb Community Center,Measure No. 31 - Eminent Domain,,Under Votes,,5,
Grenada,Box 4,Measure No. 31 - Eminent Domain,,Under Votes,,37,
Grenada,Box 5,Measure No. 31 - Eminent Domain,,Under Votes,,1,
Grenada,Tie Plant,Measure No. 31 - Eminent Domain,,Under Votes,,7,
Grenada,Elliott Vol Fire Station,Measure No. 31 - Eminent Domain,,Under Votes,,2,
Grenada,Sweethome Hol #2 Fire Stat,Measure No. 31 - Eminent Domain,,Under Votes,,3,
Grenada,Gore Springs Comm Center,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Grenada,Futheyville 1st Pentecost,Measure No. 31 - Eminent Domain,,Under Votes,,8,
Grenada,Providence Gore Spr Comm,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Grenada,Mt Nebo Parker's Grocery,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Grenada,Pleasant Grove Commun Cen,Measure No. 31 - Eminent Domain,,Under Votes,,8,
Grenada,Geeslin,Measure No. 31 - Eminent Domain,,Under Votes,,14,
Grenada,Hardy,Measure No. 31 - Eminent Domain,,Under Votes,,0,